99;90615000033200806014;16.12.2015;90300806;1021500881973;МУНИЦИПАЛЬНОЕ КАЗЁННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ СОЗАЕВА Ю.К. С.УРСДОН ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;МКОУ ООШ ИМ.СОЗАЕВА Ю.К. С. УРСДОН;;МКОУ ООШ ИМ.СОЗАЕВА Ю.К. С. УРСДОН;Учреждение;Казенное;1507004011;150701001;31.12.2002;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363404;ДИГОРСКИЙ, 1500400000000;;КОРА-УРСДОН;УЛИЦА МИРА;44;;;с Кора-Урсдон, 90615455101;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002221;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 963 177 13 44;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
100;90615000033200803044;16.12.2015;90300803;1021500881313;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 ИМ.А.Н.КЕСАЕВА Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;МКОУ СОШ №2 ИМ.А.Н.КЕСАЕВА Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;;МКОУ СОШ №2 ИМ.А.Н.КЕСАЕВА Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;Учреждение;Казенное;1507003829;150701001;25.10.2021;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363410;ДИГОРСКИЙ, 1500400000000;ДИГОРА;;УЛИЦА КЕСАЕВА;ДОМ 32;;;г Дигора, 90615101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002190;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 918 838 73 43;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
101;90615000033200863014;29.12.2015;90300863;1021500882050;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 С. ДУР-ДУР ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;МКОУ СОШ №2 С. ДУР-ДУР ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;;МКОУ СОШ №2 С. ДУР-ДУР ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;Учреждение;Казенное;1507003963;150701001;31.12.2002;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП, 15;363403;ДИГОРСКИЙ, 1500400000000;;ДУР-ДУР;УЛ МАЯКОВСКОГО;ДОМ 18;;;с Дур-Дур, 90615411101;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002209;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 919 423 07 67;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
102;906150000332Ц4763004;14.12.2015;903Ц4763;1021500882039;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №4 ""БУРАТИНО"" Г. ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";"МКДОУ Д/С №4 ""БУРАТИНО"" Г. ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";;"МКДОУ Д/С №4 ""БУРАТИНО"" Г. ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";Учреждение;Казенное;1507003970;150701001;25.10.2021;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363410;ДИГОРСКИЙ, 1500400000000;ДИГОРА;;УЛИЦА ТОГОЕВА;97;;;г Дигора, 90615101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002296;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 919 427 29 06;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
103;00000000011026726051;10.12.2015;00126726;1041501903739;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;УФНС РОССИИ ПО РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;;;Федеральный орган государственной власти, федеральный государственный орган, орган государственной власти субъекта Российской Федерации, государственный орган субъекта Российской Федерации, орган местного самоуправления, в том числе его территориальные органы;;1515900068;151501001;15.11.2004;;Федеральные государственные казенные учреждения, 75104;Федеральная собственность, 12;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП., 15;362031;;Владикавказ;;УЛ. ЛЕОНОВА;Д. 6;;;г Владикавказ, 90701000001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Российская Федерация, 10;Российская Федерация, 00000000;Федеральная налоговая служба, 1327010;32699484;Федеральный бюджет, 10;Федеральный бюджет, 99010001;Федеральная налоговая служба, 182;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;"8 867 240 21 03; 8 867 240 21 06";http://nalog.gov.ru;r1500@tax.gov.ru;00100182;ФЕДЕРАЛЬНАЯ НАЛОГОВАЯ СЛУЖБА;00100182;Федеральная налоговая служба;Действующая;;Является ОГВ;;;;;;;182;Федеральная налоговая служба;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
104;90000000032000094001;03.12.2015;90200094;1081515003602;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ""УПРАВЛЕНИЕ ПО ВЫПЛАТЕ ЖИЛИЩНЫХ СУБСИДИЙ ПО Г.ВЛАДИКАВКАЗУ""";"ГКУ ""УВЖС ПО Г.ВЛАДИКАВКАЗУ""";;"ГКУ ""УВЖС ПО Г.ВЛАДИКАВКАЗУ""";Учреждение;Казенное;1515917946;151501001;25.10.2021;;Государственные казенные учреждения субъектов Российской Федерации, 75204;Собственность субъектов Российской Федерации, 13;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;362025;;ВЛАДИКАВКАЗ;;ПЕРЕУЛОК ОСИПЕНКО;ДОМ 3;;;г Владикавказ, 90701000001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Субъект Российской Федерации, 20;Республика Северная Осетия-Алания, 90000000;;86306820;Бюджет субъекта Российской Федерации, 20;Республиканский бюджет Республики Северная Осетия-Алания, 10020001;Минтруд Республики Северная Осетия - Алания, 745;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 264 99 83;;subs-vlad@mail.ru;90200261;МИНИСТЕРСТВО ТРУДА И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;90200265;МИНИСТЕРСТВО ФИНАНСОВ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;Действующая;;;;;;;;;745;Минтруд Республики Северная Осетия - Алания;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
105;906250000332Ю8093021;19.04.2022;903Ю8093;1021500904358;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДОМ ДЕТСКОГО ТВОРЧЕСТВА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРОВСКИЙ РАЙОН РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ";МБУ ДО ДДТ;;;Учреждение;Бюджетное;1509003246;150901001;25.10.2021;;Муниципальные бюджетные учреждения, 75403;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363600;КИРОВСКИЙ, 1500600000000;;ЭЛЬХОТОВО;УЛИЦА СОВЕТСКАЯ;ДОМ 112;;;с Эльхотово, 90625477101;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Кировский район Республики Северная Осетия-Алания, 90625000;;57813160;Бюджет муниципального района, 32;Бюджет Кировского района, 10030106;Управление образования администрации местного самоуправления муниципального образования Кировский район Республики Северная Осетия-Алания, 869;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 355 18 41;http://uo-kirov.mvport.ru;dom.dt@mail.ru;;;90300620;Финансовое управление администрации местного самоуправления муниципального образования Кировский район Республики Северная Осетия-Алания;Действующая;;;;;;;;;869;Управление образования администрации местного самоуправления муниципального образования Кировский район Республики Северная Осетия-Алания;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
106;90605445013400309021;27.11.2015;90300309;1021500822760;АДМИНИСТРАЦИЯ МЕСТНОГО САМОУПРАВЛЕНИЯ СУАДАГСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ АЛАГИРСКОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ;АДМИНИСТРАЦИЯ СУАДАГСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;;АДМИНИСТРАЦИЯ СУАДАГСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;Федеральный орган государственной власти, федеральный государственный орган, орган государственной власти субъекта Российской Федерации, государственный орган субъекта Российской Федерации, орган местного самоуправления, в том числе его территориальные органы;;1505005482;150501001;25.10.2021;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363202;АЛАГИРСКИЙ, 1500200000000;;СУАДАГ;УЛИЦА ЛЕНИНА;63;-;-;Суадагское, 90605445;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Сельское поселение, 34;Суадагское сельское поселение Алагирскогоо района Республики Северная Осетия-Алания, 90605445;Местные администрации (исполнительно-распорядительные органы) сельских поселений, 3300500;04304889;Бюджет сельского поселения, 34;Бюджет Суадагского сельского поселения Алагирского района РСО-Алания, 10030075;Администрация местного самоуправления Суадагского сельского поселения Алагирского района Республики Северная Осетия-Алания, 443;;;;;1, Организация является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 313 37 10;http://алаг-ир.рф;otdelmo@bk.ru;;;90300309;Администрация местного самоуправления Суадагского сельского поселения Алагирского района Республики Северная Осетия-Алания;Действующая;;Является ОГВ;;;;;;;443;Администрация местного самоуправления Суадагского сельского поселения Алагирского района Республики Северная Осетия-Алания;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
107;90615000033200809084;16.12.2015;90300809;1021500882138;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМЕНИ Л.ДЗОТОВА С.ДУР-ДУР ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;МКОУ ООШ №1 С.ДУР-ДУР ДИГОРСКОГО Р-НА РСО-АЛАНИЯ;;МКОУ ООШ №1 С.ДУР-ДУР ДИГОРСКОГО Р-НА РСО-АЛАНИЯ;Учреждение;Казенное;1507003875;150701001;27.12.2002;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП, 15;363403;ДИГОРСКИЙ, 1500400000000;;ДУР-ДУР;УЛ ДЗОТОВА;32;;;с Дур-Дур, 90615411101;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002244;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 962 745 92 89;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
108;906150000332Ц4764094;14.12.2015;903Ц4764;1021500881951;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №5 ""УЛЫБКА"" Г.ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";"МКДОУ Д/С № 5 "" УЛЫБКА"" Г.ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";;"МКДОУ Д/С № 5 "" УЛЫБКА"" Г.ДИГОРА ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ";Учреждение;Казенное;1507003956;150701001;30.12.2002;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363410;ДИГОРСКИЙ, 1500400000000;ДИГОРА;;УЛИЦА В.АКОЕВА;1А;;;г Дигора, 90615101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002327;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 928 927 42 84;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
109;90615000033200804034;16.12.2015;90300804;1021500882061;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМ.А.Н.КИБИЗОВА Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;МКОУ СОШ №1 ИМ.А.Н.КИБИЗОВА Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;;МКОУ СОШ №1 Г.ДИГОРЫ ДИГОРСКОГО РАЙОНА РСО-АЛАНИЯ;Учреждение;Казенное;1507003924;150701001;30.12.2002;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП, 15;363410;ДИГОРСКИЙ, 1500400000000;ДИГОРА;;УЛ КАРЛА МАРКСА;25;;;г Дигора, 90615101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Дигорский район Республики Северная Осетия-Алания, 90615000;;71002250;Бюджет муниципального района, 32;Бюджет Дигорского района, 10030045;Управление образования администрации Дигорского района, 235;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 918 821 31 45;;;90300858;УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ ДИГОРСКОГО РАЙОНА;90300864;Финансовое управление администрации Дигорского района;Специальные указания;;;;;;;;;235;Управление образования администрации Дигорского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
110;906350000332I6947051;14.09.2018;903I6947;1121511000050;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА"" ПРАВОБЕРЕЖНОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ";"МБУК ""ЦБС""";;;Учреждение;Бюджетное;1511019780;151101001;25.10.2021;;Муниципальные бюджетные учреждения, 75403;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363029;ПРАВОБЕРЕЖНЫЙ, 1500800000000;БЕСЛАН;;УЛИЦА ЛЕНИНА;ДОМ 38;;;г Беслан, 90635101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Правобережный район Республики Северная Осетия-Алания, 90635000;;37412418;Бюджет муниципального района, 32;Бюджет Правобережного района, 10030004;Управление культуры администрации местного самоуправления Правобережного района Республики Северная Осетия-Алания, 354;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 373 15 84;;uk-pravober@yandex.ru;;;90300801;Финансовое управление администрации местного самоуправления Правобережного района;Действующая;;;;;;;;;354;Управление культуры администрации местного самоуправления Правобережного района Республики Северная Осетия-Алания;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
111;907010000331Ч4247021;27.11.2015;903Ч4247;1021500773304;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №75 КОМБИНИРОВАННОГО ВИДА;МБДОУ №75;;;Учреждение;Бюджетное;1504034191;151601001;25.10.2021;;Муниципальные бюджетные учреждения, 75403;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;362043;;ВЛАДИКАВКАЗ;;УЛИЦА ЦОКОЛАЕВА;14;;;город Владикавказ, 90701000;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Городской округ, 31;Городской округ г. Владикавказ Республики Северная Осетия-Алания, 90701000;;41157245;Бюджет городского округа, 31;Бюджет муниципального образования г.Владикавказ, 10030003;Управление образования администрации местного самоуправления г.Владикавказа, 612;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 257 76 45;http://vladikavkaz-osetia.ru;;;;90300490;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ МЕСТНОГО САМОУПРАВЛЕНИЯ Г.ВЛАДИКАВКАЗА;Действующая;;;;;;;;;612;Управление образования администрации местного самоуправления г.Владикавказа;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
112;907010000131J0186021;20.01.2023;903J0186;1231500000137;УПРАВЛЕНИЕ ПО КОНТРОЛЮ ЗА ГОРОДСКИМ ХОЗЯЙСТВОМ АДМИНИСТРАЦИИ МЕСТНОГО САМОУПРАВЛЕНИЯ Г.ВЛАДИКАВКАЗА;УКГХ АМС Г.ВЛАДИКАВКАЗА;;;Федеральный орган государственной власти, федеральный государственный орган, орган государственной власти субъекта Российской Федерации, государственный орган субъекта Российской Федерации, орган местного самоуправления, в том числе его территориальные органы;;1500007920;150001001;13.01.2023;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП., 15;362025;;ВЛАДИКАВКАЗ;;УЛ. ДЖАНАЕВА;Д. 36;;;город Владикавказ, 90701000;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Городской округ, 31;город Владикавказ, 90701000;Местные администрации (исполнительно-распорядительные органы) городских округов, 3300200;74926351;Бюджет городского округа, 31;Бюджет муниципального образования г.Владикавказ, 10030003;Управление по контролю за городским хозяйством администрации местного самоуправления г.Владикавказа, 613;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 988 870 74 70;http://;;;;90300490;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ МЕСТНОГО САМОУПРАВЛЕНИЯ Г.ВЛАДИКАВКАЗА;Действующая;;Является ОГВ;;;;;;;613;Управление по контролю за городским хозяйством администрации местного самоуправления г.Владикавказа;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
113;906350000332Ь8374021;21.01.2020;903Ь8374;1041500800054;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 1 Г.БЕСЛАНА"" ПРАВОБЕРЕЖНОГО РАЙОНА РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ";"МБДОУ ""ДЕТСКИЙ САД № 1 Г. БЕСЛАНА""";;;Учреждение;Бюджетное;1511012544;151101001;25.10.2021;;Муниципальные бюджетные учреждения, 75403;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСП., 15;363026;ПРАВОБЕРЕЖНЫЙ, 1500800000000;БЕСЛАН;;ПЕР. РЕВОЛЮЦИИ;ЗД. 11;;;г Беслан, 90635101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Правобережный муниципальный район, 90635000;;71003611;Бюджет муниципального района, 32;Бюджет Правобережного района, 10030004;Управление по вопросам образования, физической культуры и спорта администрации местного самоуправления Правобережного района, 357;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 374 62 31;;;;;90300801;Финансовое управление администрации местного самоуправления Правобережного района;Действующая;;;;;;;;;357;Управление по вопросам образования, физической культуры и спорта администрации местного самоуправления Правобережного района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
114;90630000013200530091;18.12.2015;90300530;1021500919054;ОТДЕЛ ПО ВОПРОСАМ КУЛЬТУРЫ АДМИНИСТРАЦИИ МЕСТНОГО САМОУПРАВЛЕНИЯ МОЗДОКСКОГО РАЙОНА;ОТДЕЛ ПО ВОПРОСАМ КУЛЬТУРЫ;;;Федеральный орган государственной власти, федеральный государственный орган, орган государственной власти субъекта Российской Федерации, государственный орган субъекта Российской Федерации, орган местного самоуправления, в том числе его территориальные органы;;1510008256;151001001;24.01.1995;;Муниципальные казенные учреждения, 75404;Муниципальная собственность, 14;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;363760;МОЗДОКСКИЙ, 1500700000000;МОЗДОК;;УЛИЦА КИРОВА;ДОМ 37;;;г Моздок, 90630101001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Муниципальный район, 32;Моздокский район Республики Северная Осетия-Алания, 90630000;Местные администрации (исполнительно-распорядительные органы) муниципальных районов, 3300100;02212485;Бюджет муниципального района, 32;Бюджет муниципального образования Моздокский район Республики Северная Осетия-Алания, 10030026;Отдел по вопросам культуры Администрации местного самоуправления Моздокского района, 543;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 363 22 61;;;;;90300533;УПРАВЛЕНИЕ ФИНАНСОВ АДМИНИСТРАЦИИ МЕСТНОГО САМОУПРАВЛЕНИЯ МОЗДОКСКОГО РАЙОНА;Действующая;;Является ОГВ;;;;;;;543;Отдел по вопросам культуры Администрации местного самоуправления Моздокского района;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
115;000000000310D2428091;25.10.2016;001D2428;1021500579980;ВОЙСКОВАЯ ЧАСТЬ 3748;;;;Учреждение;Казенное;1501005562;150201001;25.10.2021;;Федеральные государственные казенные учреждения, 75104;Федеральная собственность, 12;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, РЕСПУБЛИКА, 15;362007;;ВЛАДИКАВКАЗ;;УЛИЦА КУТУЗОВА;80;;;г Владикавказ, 90701000001;Управление Федерального казначейства по Республике Северная Осетия - Алания, 1000;Российская Федерация, 10;Российская Федерация, 00000000;;08605814;Федеральный бюджет, 10;Федеральный бюджет, 99010001;Федеральная служба войск национальной гвардии Российской Федерации, 180;;;;;2, Организация не является финансовым органом публично-правового образования, органом управления государственными внебюджетным фондом;8 867 264 14 26;;fs3748@mail.ru;001F9212;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СЕВЕРО-КАВКАЗСКОГО ОКРУГА ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ""";00100180;ФЕДЕРАЛЬНАЯ СЛУЖБА ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ;Действующая;;;;;;;;;180;Федеральная служба войск национальной гвардии Российской Федерации;1000;Управление Федерального казначейства по Республике Северная Осетия - Алания
